id_gastos_cobranza;Id_credito;parcialidad_actual;parcialidad_calculada;estatus;detalle;semana;periodo_inicio;periodo_fin;monto_local;nota_fecha_s2;nota_monto_s2;nota_indice_s2;cuota_id_cargo;cuota_fecha_vencimiento;cuota_concepto;metodo_calculo
378671;610378;13;74;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;74;2026-04-20;"CUOTA SEMANAL 74 DE 104";cuota_en_periodo_gdc
326978;610418;69;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;70;2026-03-30;"CUOTA SEMANAL 70 DE 156";cuota_en_periodo_gdc
344343;610418;70;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;71;2026-04-06;"CUOTA SEMANAL 71 DE 156";cuota_en_periodo_gdc
360966;610418;3;72;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;72;2026-04-13;"CUOTA SEMANAL 72 DE 156";cuota_en_periodo_gdc
378672;610418;4;73;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;73;2026-04-20;"CUOTA SEMANAL 73 DE 156";cuota_en_periodo_gdc
7194;610434;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;62;2026-01-26;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
131341;610434;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;63;2026-02-02;"CUOTA SEMANAL 63 DE 156";cuota_en_periodo_gdc
155111;610434;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;64;2026-02-09;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
179562;610434;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;65;2026-02-16;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
204407;610434;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;66;2026-02-23;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
230149;610434;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;67;2026-03-02;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
254429;610434;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;68;2026-03-09;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
278959;610434;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;69;2026-03-16;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
305297;610434;69;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;70;2026-03-23;"CUOTA SEMANAL 70 DE 156";cuota_en_periodo_gdc
326979;610434;70;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;71;2026-03-30;"CUOTA SEMANAL 71 DE 156";cuota_en_periodo_gdc
344344;610434;71;72;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;72;2026-04-06;"CUOTA SEMANAL 72 DE 156";cuota_en_periodo_gdc
360967;610434;12;73;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;73;2026-04-13;"CUOTA SEMANAL 73 DE 156";cuota_en_periodo_gdc
378673;610434;13;74;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;74;2026-04-20;"CUOTA SEMANAL 74 DE 156";cuota_en_periodo_gdc
7195;610505;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;62;2026-01-26;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
131342;610505;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;63;2026-02-02;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
155112;610505;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;64;2026-02-09;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
179563;610505;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;65;2026-02-16;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
204408;610505;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;66;2026-02-23;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
230150;610505;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;67;2026-03-02;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
254430;610505;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;68;2026-03-09;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
278960;610505;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;69;2026-03-16;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
305298;610505;68;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;70;2026-03-23;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
326980;610505;68;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;71;2026-03-30;"CUOTA SEMANAL 71 DE 104";cuota_en_periodo_gdc
344345;610505;68;72;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;72;2026-04-06;"CUOTA SEMANAL 72 DE 104";cuota_en_periodo_gdc
360968;610505;12;73;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;73;2026-04-13;"CUOTA SEMANAL 73 DE 104";cuota_en_periodo_gdc
378674;610505;13;74;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;74;2026-04-20;"CUOTA SEMANAL 74 DE 104";cuota_en_periodo_gdc
7196;610515;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;62;2026-01-26;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
131343;610515;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;63;2026-02-02;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
155113;610515;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;64;2026-02-09;"CUOTA SEMANAL 64 DE 130";cuota_en_periodo_gdc
179564;610515;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;65;2026-02-16;"CUOTA SEMANAL 65 DE 130";cuota_en_periodo_gdc
204409;610515;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;66;2026-02-23;"CUOTA SEMANAL 66 DE 130";cuota_en_periodo_gdc
230151;610515;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;67;2026-03-02;"CUOTA SEMANAL 67 DE 130";cuota_en_periodo_gdc
254431;610515;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;68;2026-03-09;"CUOTA SEMANAL 68 DE 130";cuota_en_periodo_gdc
278961;610515;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;69;2026-03-16;"CUOTA SEMANAL 69 DE 130";cuota_en_periodo_gdc
378675;610515;9;74;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;74;2026-04-20;"CUOTA SEMANAL 74 DE 130";cuota_en_periodo_gdc
7197;610558;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;61;2026-01-26;"CUOTA SEMANAL 61 DE 130";cuota_en_periodo_gdc
131344;610558;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;62;2026-02-02;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
155114;610558;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;63;2026-02-09;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
179565;610558;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;64;2026-02-16;"CUOTA SEMANAL 64 DE 130";cuota_en_periodo_gdc
204410;610558;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;65;2026-02-23;"CUOTA SEMANAL 65 DE 130";cuota_en_periodo_gdc
230152;610558;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;66;2026-03-02;"CUOTA SEMANAL 66 DE 130";cuota_en_periodo_gdc
254432;610558;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;67;2026-03-09;"CUOTA SEMANAL 67 DE 130";cuota_en_periodo_gdc
278962;610558;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;68;2026-03-16;"CUOTA SEMANAL 68 DE 130";cuota_en_periodo_gdc
305299;610558;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;69;2026-03-23;"CUOTA SEMANAL 69 DE 130";cuota_en_periodo_gdc
326981;610558;68;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;70;2026-03-30;"CUOTA SEMANAL 70 DE 130";cuota_en_periodo_gdc
344346;610558;69;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;71;2026-04-06;"CUOTA SEMANAL 71 DE 130";cuota_en_periodo_gdc
360969;610558;12;72;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;72;2026-04-13;"CUOTA SEMANAL 72 DE 130";cuota_en_periodo_gdc
378676;610558;13;73;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;73;2026-04-20;"CUOTA SEMANAL 73 DE 130";cuota_en_periodo_gdc
179566;610591;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;64;2026-02-16;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
360970;610709;1;73;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;73;2026-04-13;"CUOTA SEMANAL 73 DE 156";cuota_en_periodo_gdc
7202;610864;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;62;2026-01-26;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
131349;610864;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;63;2026-02-02;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
155119;610864;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;64;2026-02-09;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
179571;610864;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;65;2026-02-16;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
204415;610864;65;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;66;2026-02-23;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
230157;610864;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;67;2026-03-02;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
254437;610864;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;68;2026-03-09;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
278967;610864;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;69;2026-03-16;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
305304;610864;69;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;70;2026-03-23;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
326982;610864;70;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;71;2026-03-30;"CUOTA SEMANAL 71 DE 104";cuota_en_periodo_gdc
344347;610864;71;72;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;72;2026-04-06;"CUOTA SEMANAL 72 DE 104";cuota_en_periodo_gdc
360971;610864;12;73;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;73;2026-04-13;"CUOTA SEMANAL 73 DE 104";cuota_en_periodo_gdc
378677;610864;13;74;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;74;2026-04-20;"CUOTA SEMANAL 74 DE 104";cuota_en_periodo_gdc
131351;610981;61;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;62;2026-02-02;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
204417;610981;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;65;2026-02-23;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
326983;610981;69;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;70;2026-03-30;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
7203;610992;62;62;sin_cambio;"La parcialidad actual ya coincide";"Semana 5-2026";2026-01-26;2026-02-01;250.00;2026-01-29;250.00;24;62;2026-01-26;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
204418;610992;65;66;ok;"Requiere ajuste de parcialidad";"Semana 09-2026";2026-02-23;2026-03-01;250.00;2026-02-24;250.00;25;66;2026-02-23;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
378678;610992;3;74;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;74;2026-04-20;"CUOTA SEMANAL 74 DE 156";cuota_en_periodo_gdc
155121;611045;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;64;2026-02-09;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
179574;611045;64;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;65;2026-02-16;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
230159;611045;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;67;2026-03-02;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
254439;611045;67;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;68;2026-03-09;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
278969;611045;68;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;69;2026-03-16;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
305306;611045;69;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;70;2026-03-23;"CUOTA SEMANAL 70 DE 104";cuota_en_periodo_gdc
326984;611045;70;71;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;71;2026-03-30;"CUOTA SEMANAL 71 DE 104";cuota_en_periodo_gdc
344348;611045;70;72;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;72;2026-04-06;"CUOTA SEMANAL 72 DE 104";cuota_en_periodo_gdc
230160;611142;66;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;67;2026-03-02;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
155122;611163;62;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;63;2026-02-09;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
179575;611163;63;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;64;2026-02-16;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
